id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_login,created_at,updated_at,quality_grade,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
19372856,2019-01-02 2:48:33 下午 台北,2019-01-02,2019-01-02 14:48:33 UTC,UTC,,aerobird,2019-01-02 09:15:18 UTC,2019-03-12 22:20:53 UTC,research,大黑星龜金花蟲-斑紋少或剛羽化個體,false,2,0,false,2,114台灣台北市內湖區內湖路二段179巷48弄43號,25.0832595448,121.5831227973,312,,,false,gps,gps,Aspidimorpha miliaris,Aspidimorpha miliaris,Spotted Tortoise Beetle,Insecta,363226,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Aspidimorpha,Aspidimorpha miliaris,
19373024,2019-01-01,2019-01-01,,Pretoria,,botswanabugs,2019-01-02 09:37:49 UTC,2019-01-02 10:01:31 UTC,needs_id,attracted to uv,false,0,0,false,,Gaborone Botswana,-24.677991,25.878515,95,,,false,,,Bostrichidae,Bostrichidae,Auger Beetles,Insecta,47625,Animalia,Arthropoda,Insecta,Coleoptera,Bostrichidae,,,
19373140,2019-01-02T17:22,2019-01-02,2019-01-02 06:22:00 UTC,Sydney,,questagame,2019-01-02 09:59:39 UTC,2019-04-23 12:06:17 UTC,needs_id,"Sighting and photos (c) fast_finch.
",false,1,0,false,111,"New South Wales, AU",-33.9033343598,151.3313921522,,obscured,,true,,,Tortoise-shelled Ladybird Beetle,Harmonia testudinaria,Tortoise-shelled Ladybird,Insecta,243547,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia testudinaria,
19374121,2019-01-02T19:08,2019-01-02,2019-01-02 08:08:00 UTC,Sydney,,questagame,2019-01-02 11:34:48 UTC,2020-01-15 10:03:00 UTC,needs_id,"Sighting and photos (c) chris_peacock.
Field Notes - 4-5mm long beetle",false,1,0,false,111,"Western Australia, AU",-31.8389364317,116.1251256788,,obscured,,true,,,Eleale,Eleale,,Insecta,522278,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Eleale,,
19374192,2019/01/01 11:39 PM CST,2019-01-01,2019-01-02 05:39:00 UTC,Central Time (US & Canada),,jciv,2019-01-02 11:40:53 UTC,2019-04-25 18:54:46 UTC,research,,false,3,0,false,,"Emerald Point, McAllen, TX 78501, USA",26.2315925,-98.2112162,185,,,false,,,Spotted Cucumber Beetle,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta,55487,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,Diabrotica undecimpunctata,
19374358,Wed Jan 02 2019 12:58:12 GMT+0100 (GMT+1),2019-01-02,2019-01-02 11:58:12 UTC,Amsterdam,,isaatje,2019-01-02 11:58:46 UTC,2019-01-06 19:05:39 UTC,needs_id,,false,1,0,false,3,"Molenakkerweg 15, Lommel, Limburg, BE",51.2338930881,5.3282553982,10,,,false,,,Käfer,Ptinidae,"Deathwatch, Spider, and Wood-borer Beetles",Insecta,82167,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,,,
19374565,2019-01-02 1:26:08 PM GMT+01:00,2019-01-02,2019-01-02 12:26:08 UTC,Amsterdam,,sofietje1,2019-01-02 12:13:41 UTC,2019-01-02 12:44:22 UTC,casual,"Fuken scary, can fly",false,0,0,true,2,,,,8,private,,true,gps,gps,Golden Net-winged Beetle,Dictyoptera aurora,Golden Net-winged Beetle,Insecta,67754,Animalia,Arthropoda,Insecta,Coleoptera,Lycidae,Dictyoptera,Dictyoptera aurora,
19375493,2019/01/02 9:41 AM SAST,2019-01-02,2019-01-02 07:41:00 UTC,Africa/Johannesburg,,magrietb,2019-01-02 13:51:50 UTC,2019-01-03 21:54:19 UTC,research,"Here seen on grapevine (I think this one was sold to us as ""wild Cape grape"") hiding underneath stem tip to eat new growth and do naughty things. It took me less than a minute to find an example of these guys on one of our grapes. A common nuisance on nearly everything in our pesticide-free garden, including most of our edible crops.",false,2,0,false,,"Kleinmond, South Africa",-34.33660361,19.0359737461,500,,,false,,,Gardenbane Weevil,Ellimenistes laesicollis,Gardenbane Weevil,Insecta,604844,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Ellimenistes,Ellimenistes laesicollis,
19375597,2019/01/01 9:06 AM SAST,2019-01-01,2019-01-01 07:06:00 UTC,Africa/Johannesburg,,magrietb,2019-01-02 14:02:50 UTC,2019-01-03 21:54:31 UTC,research,On bay tree.,false,2,0,false,,"Kleinmond, South Africa",-34.3367453455,19.0388062102,500,,,false,,,Gardenbane Weevil,Ellimenistes laesicollis,Gardenbane Weevil,Insecta,604844,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Ellimenistes,Ellimenistes laesicollis,
19375598,2019/01/01 9:09 AM SAST,2019-01-01,2019-01-01 07:09:00 UTC,Africa/Johannesburg,,magrietb,2019-01-02 14:02:51 UTC,2019-01-04 07:32:48 UTC,research,On sweet potato.,false,2,0,false,,"Kleinmond, South Africa",-34.3367453455,19.0388062102,500,,,false,,,Gardenbane Weevil,Ellimenistes laesicollis,Gardenbane Weevil,Insecta,604844,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Ellimenistes,Ellimenistes laesicollis,
19376202,2019-01-02T21:42,2019-01-02,2019-01-02 10:42:00 UTC,Sydney,,questagame,2019-01-02 15:04:01 UTC,2019-01-03 08:09:42 UTC,research,"Sighting and photos (c) jordana1971.
Field Notes - Rural property. Home garden. On nightshade along with about 7 others of this species. ",false,2,0,false,111,"Western Australia, AU",-34.2692330787,116.1231549294,,obscured,,true,,,Hadda Beetle,Henosepilachna vigintioctopunctata,Hadda Beetle,Insecta,354799,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Henosepilachna,Henosepilachna vigintioctopunctata,
19377466,Wed Jan 02 2019 10:25:24 GMT-0600 (CST),2019-01-02,2019-01-02 16:25:24 UTC,Central Time (US & Canada),,beamj11,2019-01-02 16:32:48 UTC,2019-01-02 20:06:22 UTC,research,,false,1,0,false,3,"Sarapiquí, Sarapiquí, Heredia, CR",10.4814188652,-84.0005338201,1744,,,false,,,Harlequin Beetle,Acrocinus longimanus,Harlequin Beetle,Insecta,126923,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acrocinus,Acrocinus longimanus,
19377495,Wed Jan 02 2019 22:13:10 GMT+0900 (GMT+9),2019-01-02,2019-01-02 13:13:10 UTC,Osaka,,caligin,2019-01-02 16:34:40 UTC,2019-01-02 23:33:20 UTC,needs_id,,false,1,0,false,3,"107A Canberra Street, Singapore, Singapore, SG",1.4495033333,103.833625,65,,,false,,,Tachyporinae,Tachyporinae,Crab-like Rove Beetles,Insecta,340783,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,
19377557,Wed Jan 02 2019 21:47:42 GMT+0900 (GMT+9),2019-01-02,2019-01-02 12:47:42 UTC,Osaka,,caligin,2019-01-02 16:37:39 UTC,2019-01-03 05:26:41 UTC,needs_id,,false,1,0,false,3,"107B Canberra Street, Singapore, Singapore, SG",1.4494216667,103.8336416667,65,,,false,,,Silvanid Flat Bark Beetles,Silvanidae,Silvanid Flat Bark Beetles,Insecta,172901,Animalia,Arthropoda,Insecta,Coleoptera,Silvanidae,,,
19377573,Tue Jan 01 2019 16:50:52 GMT-0800 (PST),2019-01-01,2019-01-02 00:50:52 UTC,Pacific Time (US & Canada),,jonnywanabe,2019-01-02 16:39:34 UTC,2019-08-14 00:01:13 UTC,research,,false,2,0,false,3,"Los Angeles County, US-CA, US",33.6555502736,-118.3075800328,19,obscured,,true,,,Green Fig Beetle,Cotinis mutabilis,Green Fig Beetle,Insecta,57665,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cotinis,Cotinis mutabilis,
19378676,2019/01/02 2:23 PM CET,2019-01-02,2019-01-02 13:23:00 UTC,Paris,,mammal,2019-01-02 17:43:18 UTC,2019-03-06 09:58:49 UTC,research,,false,1,0,false,,"Girona, ES-CT, ES",42.0836168295,3.0660061566,8,obscured,,true,,,Bloody-nosed Beetle,Timarcha tenebricosa,Bloody-nosed Beetle,Insecta,118838,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Timarcha,Timarcha tenebricosa,
19378954,2019-01-02 8:55:29 pm GMT+03:00,2019-01-02,2019-01-02 17:55:29 UTC,Baghdad,,kpp,2019-01-02 17:58:51 UTC,2019-01-02 17:59:20 UTC,casual,,false,0,0,false,2,,,,,,,false,,,Japanese Beetle,Popillia japonica,Japanese Beetle,Insecta,67760,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Popillia,Popillia japonica,
19380508,2019-01-02 11:29:59 AM EST,2019-01-02,2019-01-02 16:29:59 UTC,Eastern Time (US & Canada),,ktrex,2019-01-02 19:15:21 UTC,2019-01-04 19:27:54 UTC,research,,false,2,0,false,2,"500 Broussard Rd, St Cloud, FL 34773, USA",28.0349292755,-81.0413970947,,,,false,gps,gps,Escarabajo arcoiris,Phanaeus vindex,Rainbow Scarab,Insecta,83929,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phanaeus,Phanaeus vindex,
19381315,Wed Jan 02 2019 09:55:59 GMT-1000 (HST),2019-01-02,2019-01-02 19:55:59 UTC,Hawaii,,allison_c,2019-01-02 19:57:41 UTC,2019-03-10 18:38:12 UTC,research,,false,1,0,false,3,"Prince Kuhio Park, Poipu, HI, US",21.8821616667,-159.4741833333,10,,,false,,,Metallic Blue Lady Beetle,Curinus coeruleus,Metallic Blue Lady Beetle,Insecta,143948,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Curinus,Curinus coeruleus,
19381533,2019-01-02T22:07,2019-01-02,2019-01-02 11:07:00 UTC,Sydney,,questagame,2019-01-02 20:08:45 UTC,2019-02-24 22:52:34 UTC,research,"Sighting and photos (c) jordana1971.
Field Notes - Quinninup WA. Abandoned garden in the middle of a pine plantation. A type of ladybird beetle? About 0.5cm long. ",false,2,0,false,111,"Western Australia, AU",-34.2901189513,116.1763782691,,obscured,,true,,,Six-spotted Zigzag Ladybird Beetle,Cheilomenes sexmaculata,Six-spotted Zigzag Ladybird,Insecta,319910,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cheilomenes,Cheilomenes sexmaculata,
19381566,2019-01-02T22:53,2019-01-02,2019-01-02 11:53:00 UTC,Sydney,,questagame,2019-01-02 20:09:26 UTC,2019-01-17 19:48:09 UTC,needs_id,"Sighting and photos (c) 99of9.
Field Notes - about 1cm at most",false,1,0,false,111,"New South Wales, AU",-35.4809220492,150.2992668974,,obscured,,true,,,Soldier Beetles,Cantharidae,Soldier Beetles,Insecta,52932,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,,,
19381587,Wed Jan 02 2019 11:58:34 GMT-0500 (EST),2019-01-02,2019-01-02 16:58:34 UTC,Eastern Time (US & Canada),,radrat,2019-01-02 20:10:21 UTC,2019-12-26 06:29:06 UTC,research,This appears to be the only image available on the web of this species of beetle as observed in the wild. All related images I could find are either from other species of Acanthoderes or of specimens in museum collections. Thanks to @nickbedard for ID'ing.,false,1,0,false,3,"Panamá, , Panamá, PA",8.68532,-79.923225,32,,,false,,,Acanthoderes rubripes,Acanthoderes rubripes,,Insecta,842247,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acanthoderes,Acanthoderes rubripes,
19381752,2019-01-02 3:19:06 PM EST,2019-01-02,2019-01-02 20:19:06 UTC,Eastern Time (US & Canada),,mzplatypus,2019-01-02 20:19:35 UTC,2019-01-04 01:43:13 UTC,research,,false,1,0,false,2,"899 Dunlawton Ave, Port Orange, FL 32127, USA",29.13037615,-81.00379729,15,,,false,,,Air Potato Leaf Beetle,Lilioceris cheni,Air Potato Leaf Beetle,Insecta,464044,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Lilioceris,Lilioceris cheni,
19381925,2019/01/02 12:39 PM SAST,2019-01-02,2019-01-02 10:39:00 UTC,Africa/Johannesburg,,jane_trembath,2019-01-02 20:31:47 UTC,2019-01-04 19:02:58 UTC,research,About 6mm. Abundantly common beetle at Korsman. ,false,1,0,false,,"Westdene, Benoni, 1501, South Africa",-26.1939861111,28.2973583333,,,,false,,,Monolepta cruciata,Monolepta cruciata,Cross Leafbeetle,Insecta,676286,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Monolepta,Monolepta cruciata,
19383267,2019-01-03 10:28:46 AM NZDT,2019-01-03,2019-01-02 21:28:46 UTC,Wellington,,katiej,2019-01-02 21:31:45 UTC,2019-01-02 21:50:55 UTC,research,,false,1,0,false,2,"99 Martin Farm Road, Kaiteriteri 7197, New Zealand",-41.0405641909,173.0051754253,6,,,false,,,Steelblue Ladybug,Halmus chalybeus,Steelblue Lady Beetle,Insecta,244625,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Halmus,Halmus chalybeus,
19383397,2019-01-03T08:13,2019-01-03,2019-01-02 21:13:00 UTC,Sydney,,questagame,2019-01-02 21:38:30 UTC,2019-07-19 09:57:24 UTC,casual,"Sighting and photos (c) questaqueen.
Field Notes - I am pretty sure that this is a Rhino beetle. I found it near a drain near a fuel station. It is black and has a horn looking thing on its head which is why it is called the Rhino Beetle.",false,3,0,false,111,"Horsham Bal, AU-VI, AU",-36.6791233143,142.070393377,,obscured,,true,,,Australian Elephant Beetle,Xylotrupes australicus,Australian Elephant Beetle,Insecta,775325,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Xylotrupes,Xylotrupes australicus,
19383859,2019/01/02 1:16 PM AEDT,2019-01-02,2019-01-02 02:16:00 UTC,Sydney,,take2,2019-01-02 22:03:25 UTC,2019-01-02 23:07:34 UTC,research,,false,1,0,false,,"Sydney NSW, Australia",-33.747836911,151.3018908342,31,,,false,,,Cowboy Beetle,Chondropyga dorsalis,Cowboy Beetle,Insecta,341892,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Chondropyga,Chondropyga dorsalis,
19384209,Thu Jan 03 2019 10:43:07 GMT+1300 (GMT+13),2019-01-03,2019-01-02 21:43:07 UTC,Nuku'alofa,,buggirl13,2019-01-02 22:24:35 UTC,2019-01-04 04:04:40 UTC,research,,false,1,0,false,3,"Central Hawke's Bay, NZ-HB, NZ",-40.3010079358,176.6657864583,10,,,false,,,Huhu,Prionoplus reticularis,Huhu,Insecta,395569,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Prionoplus,Prionoplus reticularis,
19384354,Wed Jan 02 2019 12:07:22 GMT-0500 (EST),2019-01-02,2019-01-02 17:07:22 UTC,Eastern Time (US & Canada),,owenstrickland,2019-01-02 22:31:52 UTC,2019-01-03 19:48:30 UTC,research,,false,3,0,false,3,"Tommy Thompson Park, Toronto, ON, CA",43.6293719068,-79.3273572475,102,,,false,,,Granulated Ground Beetle,Carabus granulatus,Granulated Ground Beetle,Insecta,216086,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus granulatus,
19384818,2019/01/02 7:56 PM -03,2019-01-02,,Santiago,,diegoalmendras,2019-01-02 22:58:25 UTC,2019-12-15 15:28:31 UTC,research,la gente del condominio quiere fumigar el lugar por la presencia de este coleoptero -.- ,false,2,0,false,,"Antofagasta, Región de Antofagasta, Chile",-23.5328196395,-70.3955306868,61,,,false,,,Stegobium paniceum,Stegobium paniceum,Drugstore Beetle,Insecta,231494,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,Stegobium,Stegobium paniceum,
19385353,2019-01-02 3:25:33 PM PST,2019-01-02,2019-01-02 23:25:33 UTC,Pacific Time (US & Canada),,sabersthedragon,2019-01-02 23:28:41 UTC,2019-11-18 21:39:40 UTC,needs_id,,false,0,0,false,2,"215 Riverview Dr, Ridgefield, WA 98642, USA",45.81325423,-122.73772249,9,,,false,,,Western Spotless Lady Beetle,Cycloneda polita,Western Polished Lady Beetle,Insecta,55492,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda,Cycloneda polita,
19385438,2019-01-02 16:00:35,2019-01-02,2019-01-02 15:00:35 UTC,Paris,,wildchroma,2019-01-02 23:30:52 UTC,2019-01-02 23:30:54 UTC,needs_id,"<i>Coniocleonus excoriatus</i>,
Estepona,
Málaga,
Spain",false,0,0,false,,"Los Llanos, Andalusia, Spain",36.439651,-5.117654,,,,false,,"",Coniocleonus excoriatus,Coniocleonus excoriatus,,Insecta,470345,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Coniocleonus,Coniocleonus excoriatus,
19386159,2019-01-03T08:17,2019-01-03,2019-01-02 21:17:00 UTC,Sydney,,questagame,2019-01-03 00:19:11 UTC,2019-01-17 21:38:19 UTC,needs_id,"Sighting and photos (c) duff.
Field Notes - I'm pretty sure it's a golden beetle and that golden beetles are pests.",false,1,0,false,111,Australia,-36.3001892298,140.6700202162,,obscured,,true,,,Scarab Beetles,Scarabaeidae,Scarab Beetles,Insecta,48201,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,
19386395,2019-01-03 11:26:20 AM GMT+11:00,2019-01-03,2019-01-03 00:26:20 UTC,Asia/Magadan,,anthony286,2019-01-03 00:30:42 UTC,2019-04-27 10:55:42 UTC,needs_id,,false,0,0,false,2,"129 Queensbridge St, Southbank VIC 3006, Australia",-37.8250961304,144.9604492188,,,,false,gps,gps,,Ptinidae,"Deathwatch, Spider, and Wood-borer Beetles",Insecta,82167,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,,,
19386657,Thu Jan 03 2019 11:43:28 GMT+1100 (GMT+11),2019-01-03,2019-01-03 00:43:28 UTC,Asia/Magadan,,akasha,2019-01-03 00:43:42 UTC,2019-05-03 03:20:19 UTC,needs_id,,false,3,0,false,3,"2795, Mount Panorama, NSW, AU",-33.4568489716,149.5510361252,5,,,false,,,Christmas Beetles,Anoplognathus,Christmas Beetles,Insecta,201869,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Anoplognathus,,
19386660,Tue Jan 01 2019 12:12:41 GMT-0600 (CST),2019-01-01,2019-01-01 18:12:41 UTC,Central Time (US & Canada),,mrcarp,2019-01-03 00:43:54 UTC,2019-02-08 23:01:09 UTC,research,No match in iNaturaist database or the Noah Project. I’ve seen the same beetle in two locations near Volcán Arenal. Any ideas?,false,1,0,false,3,"Arenal National Park, San Carlos, Alajuela, CR",10.4457866667,-84.7306166667,0,,,false,,,Monocesta depressa,Monocesta depressa,,Insecta,861135,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Monocesta,Monocesta depressa,
19387134,2019-01-02 12:05:51 PM EST,2019-01-02,2019-01-02 17:05:51 UTC,Eastern Time (US & Canada),,jfarley25,2019-01-03 00:59:45 UTC,2019-01-03 19:53:52 UTC,research,"",false,2,0,false,2,Tommy Thompson Park,43.63137,-79.326374,,,,false,,"",Granulated Ground Beetle,Carabus granulatus,Granulated Ground Beetle,Insecta,216086,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus granulatus,
19388619,2019/01/02 1:22 PM NZDT,2019-01-02,2019-01-02 00:22:00 UTC,Wellington,,tayloab,2019-01-03 02:03:25 UTC,2019-07-18 14:34:15 UTC,research,,false,2,0,false,,"Wilsons Promontory VIC 3960, Australia",-39.0661664322,146.3429076045,290,,,false,,,Golden Stag Beetle,Lamprima aurata,Golden Stag Beetle,Insecta,124223,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lamprima,Lamprima aurata,
19389145,2019-01-03T11:54,2019-01-03,2019-01-03 00:54:00 UTC,Sydney,,questagame,2019-01-03 02:29:45 UTC,2019-08-10 16:51:00 UTC,research,"Sighting and photos (c) solen.
",false,2,0,false,111,"South Australia, AU",-34.9948821643,138.6537059776,,obscured,,true,,,Golden Stag Beetle,Lamprima aurata,Golden Stag Beetle,Insecta,124223,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lamprima,Lamprima aurata,
19389763,2019-01-02 10:48:00 p.m. GMT-04:00,2019-01-02,2019-01-02 18:48:00 UTC,Abu Dhabi,,allytourtt,2019-01-03 03:01:06 UTC,2019-01-03 21:55:13 UTC,needs_id,Looks similar to wild olive tortoise beetle ,false,2,0,false,2,"11 Stone St, Port of Spain, Trinidad and Tobago",10.6552009583,-61.5174598694,,,,false,gps,gps,"Water, Rove, Scarab, Long-horned, Leaf, and Snout Beetles",Polyphaga,"Water, Rove, Scarab, Long-horned, Leaf, and Snout Beetles",Insecta,71130,Animalia,Arthropoda,Insecta,Coleoptera,,,,
19390049,2019-01-03 13:01:46,2019-01-03,2019-01-03 02:01:46 UTC,Hobart,,simongrove,2019-01-03 03:14:05 UTC,2019-01-03 07:20:10 UTC,research,"Jewel-beetle Germarica lilliputana, swept from flowering Casuarina, Murphys Flat, New Norfolk, Tasmania, December 2018",false,1,0,false,,"New Norfok, Tasmania, Australia",-42.751124,147.170877,,,,false,,"",Germarica lilliputana,Germarica lilliputana,,Insecta,842437,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Germarica,Germarica lilliputana,
19390683,2019-01-03 4:44:47 PM NZDT,2019-01-03,2019-01-03 03:44:47 UTC,Wellington,,alison54,2019-01-03 03:47:30 UTC,2019-01-03 06:16:33 UTC,research,5cm long ,false,3,0,false,2,"11 Erin St, Nelson, 7010, New Zealand",-41.2791671753,173.2902832031,,,,false,gps,gps,Huhu,Prionoplus reticularis,Huhu,Insecta,395569,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Prionoplus,Prionoplus reticularis,
19390793,Thu Jan 03 2019 16:41:31 GMT+1300 (GMT+13),2019-01-03,2019-01-03 03:41:31 UTC,Nuku'alofa,,crellow,2019-01-03 03:55:13 UTC,2019-01-03 03:58:35 UTC,research,,false,1,0,false,3,"672 East Maddisons Road, Rolleston, Canterbury, NZ",-43.6154333333,172.37532,5,,,false,,,Huhu,Prionoplus reticularis,Huhu,Insecta,395569,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Prionoplus,Prionoplus reticularis,
19390794,2019/01/03 4:39 PM NZDT,2019-01-03,2019-01-03 03:39:00 UTC,Wellington,,pgtips91,2019-01-03 03:55:22 UTC,2019-01-03 04:26:19 UTC,research,"It is the season for Huhu beetles. Some I just throw back out the window, some accumulate on the kitchen bench, some on the floor all covered in dust and some I have kept under a glass lid where I can finally get a decent photograph.

On a smooth surface they always end up on their backs and can't get back up again.",false,1,0,false,,"Helensville, New Zealand",-36.6515950833,174.4991792778,,,,false,,,Huhu,Prionoplus reticularis,Huhu,Insecta,395569,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Prionoplus,Prionoplus reticularis,
19391301,2019-01-03T14:43,2019-01-03,2019-01-03 03:43:00 UTC,Sydney,,questagame,2019-01-03 04:28:36 UTC,2019-05-24 08:49:58 UTC,research,"Sighting and photos (c) scarlett3.
Field Notes - Lady beetle on the dill flower",false,3,0,false,111,"New South Wales, AU",-34.545306301,150.9149721719,,obscured,,true,,,Hippodamia variegata,Hippodamia variegata,Variegated Lady Beetle,Insecta,143034,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia variegata,
19391439,2019-01-03T12:18,2019-01-03,2019-01-03 01:18:00 UTC,Sydney,,questagame,2019-01-03 04:39:59 UTC,2019-05-24 08:08:56 UTC,research,"Sighting and photos (c) neonmonarch.
Field Notes - Ladybug found on bridge inDenmark",false,3,0,false,111,"Western Australia, AU",-34.8403723376,117.2974899906,,obscured,,true,,,Hippodamia variegata,Hippodamia variegata,Variegated Lady Beetle,Insecta,143034,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia variegata,
